id,document,label
2019.10.08.,"[8일 기관 순매수 Top 10] 삼성전자 905억, 아모레퍼시픽 113억, SK이노베이션...",3
2019.10.09.,[표](8일기준) 코스닥 거래량 Top 30 (전일 장마감 기준),3
2019.10.09.,[표](8일현재) 거래금액 코스닥 Top 20 (전거래일 현재),3
2019.10.10.,"[코스닥 주가 하락률 Top 10] 미래에셋대우스팩2호, 광진실업, 마니커에프앤지...",3
2019.10.10.,"미스터블루, 주가 +9.28% 상승 중... 거래량 급증",3
2019.10.10.,10일 코스닥 순매매 기관 상위종목(잠정),3
2019.10.10.,10일 코스닥 순매매 개인 상위종목(잠정),3
2019.10.10.,"바이오 혼조, 코오롱생명과학 셀리드 '급등' 신라젠 뉴프라이드 '하락'",3
2019.10.10.,10일 코스닥 순매매 기관 상위종목(확정),3
2019.10.10.,10일 코스닥 순매매 개인 상위종목(확정),3
2019.10.10.,"[10일 기관 순매도 Top 10] 삼성전자 266억, KODEX 레버리지 84억, SK이노베이...",3
2019.10.11.,[표](10일현재) 거래금액 코스닥 Top 20 (전거래일 현재),3
2019.10.11.,"ABL바이오, 노벨상 수상 VEGF 타켓 이중항체 치료제 ‘ABL001’ 1a상 연내 종...",3
2019.10.11.,"에이비엘바이오 급등, 전일대비 9.16%↑... 긴 조정 끝내고 골든크로스 발생",3
2019.10.11.,"녹십자홀딩스2우, 전일대비 5.0% 올라... 최근 단기 조정 후 반등",3
2019.10.11.,[특징주]넷마블 '웅진코웨이 인수전 참여' 소식에 웅진그룹주 초 강세,3
2019.10.11.,"[생물공학 업종 11시 현재 주식시황] 상승률 상위 종목, 녹십자셀 4,450원(+1...",3
2019.10.11.,"우리들휴브레인, 전일대비 5.34% 상승... 이 시각 거래량 46만6709주",3
2019.10.11.,11일 코스닥 순매매 외국인 상위종목(잠정),3
2019.10.11.,11일 코스닥 순매매 개인 상위종목(잠정),3
2019.10.11.,"바이오주 혼조, 현대바이오 '급등' 신라젠과 헬릭스미스는 '급락'",3
2019.10.11.,11일 코스닥 순매매 개인 상위종목(확정),3
2019.10.11.,11일 코스닥 순매매 외국인 상위종목(확정),3
2019.10.11.,"[11일 외국인 순매도 Top 10] KODEX 200TR 584억, 현대모비스 76억, SK 52억,...",3
2019.10.11.,"[11일 기관 순매도 Top 10] 웅진코웨이 278억, 삼성전기 63억, 셀트리온 44억...",3
2019.10.12.,[표](11일기준) 코스닥 거래량 Top 30 (전일 장마감 기준),3
2019.10.13.,[표](11일현재) 거래금액 코스닥 Top 20 (전거래일 현재),3
2019.10.13.,코스닥150 호재에도 시총 1조3천억 증발…맥못춘 바이오,3
2019.10.13.,"코스닥150 호재에도 맥못춘 바이오...에이비엘바이오, 알테오젠, 유틸렉스, 강...",3
2019.10.13.,"[(주간/종합) 코스닥 거래량 Top 20] 에스모 주간 거래량 1위, 신라젠, 오성첨...",3
2019.10.13.,"[(주간/종합) 코스닥 거래대금 Top 20] 신라젠 주간 거래대금 1위, 에이치엘비...",3
2019.10.13.,"씨젠, 3분기 영업익 180% 급증 예상…유나이티드제약, 올 최대 매출 기대",3
2019.10.14.,"JW홀딩스, 전일대비 5.82% 상승... 이 시각 거래량 5만246주",3
2019.10.14.,"에이비엘바이오, 주가 수렁 드디어 벗어나나…5% 상승에 2만원선 코앞까지",3
2019.10.14.,"한국제지, 장시작 후 꾸준히 올라 +5.65%... 이 시각 거래량 514주",3
2019.10.14.,[더벨][제약바이오 시총분석]일주일 만에 1조 몸값 회복한 에이치엘비,3
2019.10.14.,"팬오션, 전일대비 5.0% 상승... 이평선 역배열 상황에서 반등 시도",3
2019.10.14.,"대한항공우, 상승흐름 전일대비 +5.13%... 외국인 -103주 순매도",3
2019.10.14.,"토니모리, 상승흐름 전일대비 +5.59%... 최근 단기 조정 후 반등",3
2019.10.14.,"서원, 장시작 후 꾸준히 올라 +5.58%... 외국인 26,805주 순매수",3
2019.10.14.,14일 코스닥 순매매 기관 상위종목(잠정),3
2019.10.14.,14일 코스닥 순매매 개인 상위종목(잠정),3
2019.10.14.,"바이오주 강세, 코오롱생명과학 필룩스 '상한가' 에이치엘비 '급등'",3
2019.10.14.,14일 코스닥 순매매 개인 상위종목(확정),3
2019.10.14.,14일 코스닥 순매매 기관 상위종목(확정),3
2019.10.14.,"[14일 외국인 순매도 Top 10] 현대차 615억, 필룩스 76억, 하이트진로 32억, ...",3
2019.10.14.,"[14일 기관 순매도 Top 10] KODEX 200선물인버스2X 179억, 기아차 59억, KODE...",3
2019.10.15.,[표](14일현재) 거래금액 코스닥 Top 20 (전거래일 현재),3
2019.10.15.,"에이비엘바이오, 2만원선 돌파하나…2거래일 연속 상승",3
2019.10.15.,"바이오주 강세, 필룩스 엔지켐생명과학 '급등' 코오롱생명과학 '하락'",3
2019.10.15.,"코스닥, 헬릭스미스 '껑충' & 에이치엘비 · 신라젠도 올라",3
2019.10.15.,"[15일 기관 순매도 Top 10] 삼성SDI 233억, 하이트진로 52억, 삼성에스디에스...",3
2019.10.16.,[표](15일현재) 거래금액 코스닥 Top 20 (전거래일 현재),3
2019.10.16.,"국정감사에 비친 ‘약골 한국인’, 제약건민·보국 대책, 허둥지둥 당국",3
2019.10.16.,제약·바이오에 ‘당근과 채찍’…국감 ‘성장의 자양분’이 되다,3
2019.10.16.,"바이오주 대부분 올라, 에이치엘비생명과학 바이오솔루션 급등",3
2019.10.17.,"바이오 약세, 메디톡스 헬릭스미스 '급락' 에이치엘비생명과학 '상승'",3
2019.10.18.,"에이비엘바이오, 글로벌 항암제 권위자들로 과학자문위원회 구성",3
2019.10.18.,"에이비엘바이오, 항암제 권위자 중심 과학자문위 구성",3
2019.10.18.,[오전] '브렉시트 합의'에 힘입어 코스피 2080선 회복,3
2019.10.18.,"에이비엘바이오, 글로벌 항암제 권위자들로 과학자문위원회 구성",3
2019.10.18.,"에이비엘바이오, 글로벌 항암제 권위자들로 과학자문委 구성",3
2019.10.18.,"에이비엘바이오, 항암제 전문가 중심 과학자문위원회 구성",3
2019.10.18.,"에이비엘바이오, 글로벌 항암제 권위자 등 SAB 구성",3
2019.10.18.,"에이비엘바이오, 세계적인 항암제 권위자들로 과학자문위원회 구성",3
2019.10.18.,"에이비엘바이오, 글로벌 항암제 권위자들로 과학자문위원회(SAB) 구성",3
2019.10.18.,"에이비엘바이오, 과학자문위원회 구성…""항암제 연구 역량 강화""",3
2019.10.18.,"바이오 약세, 메디톡스 현대바이오 '하락' 에이치엘비생명과학 '급등'",3
2019.10.18.,"에이비엘바이오, 글로벌 항암 전문가 과학자문위원회 구성",3
2019.10.18.,[표][(18일/Top 50 하락률(코스닥 주가)] 코너스톤네트웍스 주가 하락률 1위 ...,3
2019.10.19.,"[표](18일기준)(코스닥 기관 순매수 Top 30) 에코마케팅 1위 약 34억원, 비에...",3
2019.10.20.,"[(주간/종합) 코스닥 거래대금 Top 20] 국일제지 주간 거래대금 1위, 헬릭스미...",3
2019.10.20.,"에이비엘바이오, 글로벌 항암제 권위자들로 과학자문위원회(SAB) 구성",3
2019.10.20.,"[코스닥 주가 하락률 Top 10] 코너스톤네트웍스, 씨트리, 큐에스아이, 옴니텔...",3
2019.10.21.,연초 대비 바이오주 시총 10조원 하락,3
2019.10.21.,"[생물공학 업종 오전 시황] 상승률 상위 종목, 신라젠 +6.67%·헬릭스미스 +4...",3
2019.10.21.,"바이오주 혼조, 에이치엘비 에이치엘비생명과학은 52주 신고가",3
2019.10.21.,[표][(21일/Top 50 상승률(코스닥 주가)] 베셀 주가 상승률 1위 19.28% 올라 ...,3
2019.10.22.,[표](21일기준) 코스닥 공매도 특징주 Top 25 (전일 장마감 한국거래소 기준),3
2019.10.22.,"[더벨][제약바이오 시총분석]에이치엘비·생명과학, 엘라바 합병 소식에 급등",3
2019.10.22.,"세하, 상승흐름 전일대비 +5.25%... 최근 주가 상승흐름 유지",3
2019.10.22.,"에이비엘바이오, 전일대비 7.63% 올라... 긴 조정 끝내고 골든크로스 발생",3
2019.10.22.,"에이비엘바이오, 갑작스런 8% 급등…2만원선 과연 돌파하나 '주목'",3
2019.10.22.,"[생물공학 업종 오전 시황] 상승률 상위 종목, 싸이토젠 +29.73%·헬릭스미스...",3
2019.10.22.,셀트리온 등 바이오주 장중 '껑충'...바이오주 투자심리 회복?,3
2019.10.22.,"HANARO 코스닥150선물레버리지, 전일대비 5.22% 상승... 이 시각 거래량 2만1...",3
2019.10.22.,"[생물공학 업종 11시 현재 주식시황] 상승률 상위 종목, 싸이토젠 2,830원(+2...",3
2019.10.22.,"부산산업, 장시작 후 꾸준히 올라 +5.1%... 외국인 -239주 순매도",3
2019.10.22.,"[생물공학 업종 14시 현재 주식시황] 상승률 상위 종목, 싸이토젠 2,830원(+2...",3
2019.10.22.,22일 코스닥 순매매 개인 상위종목(잠정),3
2019.10.22.,22일 코스닥 순매매 외국인 상위종목(잠정),3
2019.10.22.,"[생물공학 업종 마감 시황] 상승률 상위 종목, 싸이토젠 +29.73%·헬릭스미스...",3
2019.10.22.,"코스닥, 에이치엘비 · 헬릭스미스 · 메지온 등 바이오주 '급등'",3
2019.10.22.,[한계기업 리포트] 제약바이오 33개사 돈 벌어 이자도 못내…상반기 탈출기업...,3
2019.10.22.,"바이오주 강세, 헬릭스미스 안트로젠 '급등' 코오롱생명과학 '하락'",3
2019.10.22.,[표][(22일/Top 50 상승률(코스닥 주가)] 디케이티 주가 상승률 1위 17.73% 올...,3
2019.10.22.,22일 코스닥 순매매 개인 상위종목(확정),3
2019.10.22.,22일 코스닥 순매매 외국인 상위종목(확정),3
2019.10.23.,[표](22일현재) 거래금액 코스닥 Top 20 (전거래일 현재),3
2019.10.23.,"[22일 외국인 순매수 Top 10] 삼성전자 1054억, TIGER 200 107억, 파미셀 27억...",3
2019.10.23.,"KTcs, 상승출발 후 현재 +5.97%... 이 시각 거래량 85만8168주",3
2019.10.23.,"[VC스토리] ②DSC인베스트 “향후 투자분야는 AI, 거품 껴도 AI”",3
2019.10.23.,"에이비엘바이오, 2만원선 회복…급등 이어 상승까지",3
2019.10.23.,"에이비엘바이오,국내 유일 ‘BBB 셔틀 이중항체’ 개발 '주목'",3
2019.10.23.,"에이비엘바이오, 바이오젠·로슈 치매 임상 재개에 '주목'",3
2019.10.23.,[알립니다]바이오 패러다임 전환 논의할 2019 헬스케어포럼 내달 개막,3
2019.10.23.,"에이비엘바이오, 국내 유일 'BBB 셔틀 이중항체' 개발",3
2019.10.23.,"에이비엘바이오, 7.65% 상승중... 이평선 안정적 상승추세 이어져",3
2019.10.23.,"에이비엘바이오, 국내 유일 ‘BBB셔틀 이중항체’ 개발 주목",3
2019.10.23.,"에이비엘바이오, BBB셔틀 투과율 7배 개선…로슈가 보여준 파킨슨병 치료 가능...",3
2019.10.23.,"[생물공학 업종 14시 현재 주식시황] 상승률 상위 종목, 신라젠 4,450원(+29....",3
2019.10.23.,"[특징주]에이비엘바이오, 로슈 세계최초 뇌질환 치료 임상 대비 안정성 높은 ...",3
2019.10.23.,"에이비엘바이오, 국내 유일 ‘BBB 셔틀 이중항체’ 개발 주목",3
2019.10.23.,"에이비엘바이오, ‘BBB 셔틀 이중항체’ 개발 주목",3
2019.10.23.,"에이비엘바이오, 국내 유일 ‘BBB 셔틀 이중항체’ 개발 주목",3
2019.10.23.,"에이비엘바이오, BBB 셔틀 이중항체 기술 가치 부각에↑",3
2019.10.23.,23일 코스닥 순매매 외국인 상위종목(잠정),3
2019.10.23.,23일 코스닥 순매매 개인 상위종목(잠정),3
2019.10.23.,23일 코스닥 순매매 기관 상위종목(잠정),3
2019.10.23.,"코스닥, 신라젠 · 네이처셀도 상한가 합류",3
2019.10.23.,"바이오주 초강세, 신라젠 네이처셀 에이치엘비생명과학 상한가",3
2019.10.23.,에이비엘바이오 ‘BBB 셔틀 이중항체’ 개발 주목,3
2019.10.23.,23일 코스닥 순매매 외국인 상위종목(확정),3
2019.10.23.,23일 코스닥 순매매 개인 상위종목(확정),3
2019.10.23.,23일 코스닥 순매매 기관 상위종목(확정),3
2019.10.23.,[표][(23일/Top 50 상승률(코스닥 주가)] 아이진 주가 상승률 1위 23.31% 올라...,3
2019.10.23.,"23일, 코스닥 외국인 순매도상위에 반도체 업종 4종목",3
2019.10.23.,"[23일 외국인 순매도 Top 10] SK하이닉스 337억, SK이노베이션 57억, KODEX 코...",3
2019.10.23.,"[23일 외국인 순매수 Top 10] 삼성전자 636억, 더존비즈온 61억, LG생활건강 ...",3
2019.10.23.,"[23일 기관 순매수 Top 10] KODEX 코스닥150 레버리지 402억, KODEX 인버스 7...",3
2019.10.23.,"[(종목회전율/종합) 코스닥 Top 20] 토박스코리아 회전율 1위, 퓨전데이타, 에...",3
2019.10.24.,[표](23일기준) 코스닥 거래량 Top 30 (전일 장마감 기준),3
2019.10.24.,[표](23일현재) 거래금액 코스닥 Top 20 (전거래일 현재),3
2019.10.24.,"[표](23일기준)(코스닥 기관 순매수 Top 30) 신라젠 1위 약 174억원, 헬릭스미...",3
2019.10.24.,[머니W] 김동희 대표 '에이비엘바이오(298380)'ㆍ김원호 전문가 '제일약품(27...,3
2019.10.24.,"에이비엘바이오, 주가 너무 올랐나…급등 멈추고 하락세",3
2019.10.24.,ABL바이오 주가 끌어올린 'BBB 투과 이중항체'란,3
2019.10.24.,[특징주] 동반 급락하는 제약·바이오주…'아슬아슬',3
2019.10.24.,"돌아온 바이오株…""코스닥 시총 순위 지각변동""",3
2019.10.24.,"바이오주의 반격, 이번엔 개미의 승리?",3
2019.10.24.,24일 코스닥 순매매 외국인 상위종목(잠정),3
2019.10.24.,24일 코스닥 순매매 개인 상위종목(잠정),3
2019.10.24.,[Bio톡스] 셀트리온헬스케어 블록딜 직격탄…바이오주 무더기 '하락',3
2019.10.24.,[Final직전대비] 오늘장 공략주,3
2019.10.24.,"바이오주 내림세, 에이치엘비생명과학 '급등' 코오롱생명과학 '하락'",3
2019.10.24.,[마감] 코스피 외국인 러브콜에 상승…바이오주 약세에 코스닥은 하락,3
2019.10.24.,24일 코스닥 순매매 외국인 상위종목(확정),3
2019.10.24.,24일 코스닥 순매매 개인 상위종목(확정),3
2019.10.24.,"24일, 코스닥 외국인 순매도상위에 제약 업종 9종목",3
2019.10.24.,"[24일 외국인 순매도 Top 10] 삼성전자 661억, 현대모비스 76억, 두산퓨얼셀 ...",3
2019.10.24.,"[24일 기관 순매수 Top 10] 삼성전자 452억, S-Oil 92억, 신한 레버리지 WTI원...",3
2019.10.24.,[표][(24일/Top 50 하락률(코스닥 주가)] 대유에이피 주가 하락률 1위 -15.63...,3
2019.10.25.,[표](24일기준) 코스닥 거래량 Top 30 (전일 장마감 기준),3
2019.10.25.,[표](24일현재) 거래금액 코스닥 Top 20 (전거래일 현재),3
2019.10.25.,"[종목 해결사] '윙입푸드, 에이비엘바이오' 전화, 문자 상담 外",3
2019.10.25.,"[시장을 이겨라] ""바이오株 옥석 가리기…실적 기대감 확보한 기업은?""",3
2019.10.25.,"바이오주 하락세 두드러져, 강스템바이오텍 에이치엘비 급락",3
2019.10.25.,25일 코스닥 순매매 외국인 상위종목(잠정),3
2019.10.25.,셀트리온 제치고...삼바 '바이오 황제' 귀환,3
2019.10.25.,25일 코스닥 순매매 외국인 상위종목(확정),3
2019.10.25.,"[25일 외국인 순매도 Top 10] POSCO 561억, LG생활건강 125억, 현대제철 51억...",3
2019.10.25.,"[25일 외국인 순매수 Top 10] SK하이닉스 1692억, 경인양행 49억, SK네트웍스...",3
2019.10.25.,[표][(25일/Top 50 하락률(코스닥 주가)] 에이치엘비 주가 하락률 1위 -16% 내...,3
2019.10.26.,[표](25일현재) 거래금액 코스닥 Top 20 (전거래일 현재),3
2019.10.26.,"[표](25일기준)(코스닥 외국인 순매수 Top 30) 동진쎄미켐 1위 약 254억원, 에...",3
2019.10.27.,"[(주간/종합) 코스닥 거래대금 Top 20] 에이치엘비 주간 거래대금 1위, 신라젠...",3
2019.10.28.,강스템바이오텍 임상 3상 쇼크에 바이오주 줄줄이 하락,3
2019.10.28.,"바이오주 혼조, 텔콘RF제약 '급등' 강스템바이오텍 에이치엘비 '급락'",3
2019.10.28.,[표][(28일/Top 50 상승률(코스닥 주가)] 우리기술투자 주가 상승률 1위 22.3...,3
2019.10.28.,"[28일 외국인 순매수 Top 10] 삼성전기 292억, 한국조선해양 81억, 한온시스템...",3
2019.10.29.,[이동호의 미래세상] 한국의 바이오와 제약 산업이 우리의 미래 먹거리 1호다...,3
2019.10.30.,"서울시, 4∼5일 바이오의료 국제 컨퍼런스 개최",3
2019.10.30.,"바이오주 대체로 하락, 에이치엘비 오르고 바이오솔루션 인스코비 내려",3
2019.10.31.,"대웅·에이비엘바이오·유한·얀센, 2019 우수 혁신형제약 영예",3
2019.10.31.,2019 우수 혁신형제약 '유한·대웅·에이비엘바이오·얀센',3
2019.10.31.,올해 국내 제약·바이오 신약 기술수출 9건…5조원 육박,3
2019.10.31.,올해 국내 제약 바이오회사 기술수출 4조5000억원,3
2019.10.31.,"바이오 혼조, 필룩스 엔지켐생명과학 '급등' 에이치엘비생명과학 '하락'",3
2019.11.01.,우수 혁신형 제약기업들은 어떤 오픈이노베이션 전략을 가지고 있을까,3
2019.11.01.,"현대바이오, 거래량 급등하며 주가 급등 후 상승폭 하락…신라젠-에이비엘바이...",3
2019.11.01.,"바이오주 강세, 압타바이오 네이처셀 '급등' 신라젠 '급락'",3
2019.11.01.,"파멥신 에이비엘바이오, '이중항체 항암제'에서 선두경쟁 치열",3
2019.11.01.,바이오 혁신·창업기업 적극 지원 나선다,3
2019.11.01.,코스닥ㆍ바이오 ‘날고’ 코스피ㆍ5G ‘주춤’,3
2019.11.01.,[표][(1일/Top 50 상승률(코스닥 주가)] 에스제이케이 주가 상승률 1위 26.44...,3
2019.11.01.,"코스피, 외국인 사자에 상승…한달여만에 2100선 회복",3
2019.11.01.,[11월2일자] 비즈니스포스트 아침의 주요기사,3
2019.11.02.,[표](1일현재) 거래금액 코스닥 Top 20 (전거래일 현재),3
2019.11.02.,"'2019 서울바이오의료 국제 컨퍼런스' 투자설명회·컨설팅, 글로벌 이노베이션...",3
2019.11.02.,주간 증시 마감 현황 <코스닥 제약 업종>...제일바이오 75.58% ↑ 투자경고종...,3
2019.11.04.,"[이시각 증시, 코스닥 제약 ] 메타바이오메드 10% 이상 급등, 제일바이오는 하...",3
2019.11.04.,4일 코스닥 순매매 외국인 상위종목(잠정),3
2019.11.04.,"바이오주 강세, 필룩스 텔콘RF제약 '급등' 네이처셀 헬릭스미스 '하락'",3
2019.11.04.,4일 코스닥 순매매 외국인 상위종목(확정),3
2019.11.05.,제약업종 시가총액 회복세…1개월새 5.2% 증가,3
2019.11.05.,"메지온, +6.14% 52주 신고가",3
2019.11.05.,"메지온, +16.44% VI 발동",3
2019.11.05.,"[생물공학 업종 오전 시황] 상승률 상위 종목, 셀리버리 +21.59%·셀리드 +9....",3
2019.11.05.,"[특징주] 에이비엘바이오 21,050원, 5일 10시 45분 등락률 6.31%",3
2019.11.05.,"나이벡, +7.25% 상승폭 확대",3
2019.11.05.,"에이비엘바이오, 상승출발 후 현재는 7.07%↑... 이평선 안정적 상승추세 이어...",3
2019.11.05.,"에이비엘바이오, 상승출발 후 현재 +10.86%... 기관 -43,000주 순매도 중",3
2019.11.05.,"에이비엘바이오, +10.86% 상승폭 확대",3
2019.11.05.,"에이비엘바이오, +10.86% VI 발동",3
2019.11.05.,"'에이비엘바이오' 10% 이상 상승, 단기·중기 이평선 정배열로 상승세",3
2019.11.05.,"[생물공학 업종 11시 현재 주식시황] 상승률 상위 종목, 셀리버리 14,500원(+...",3
2019.11.05.,"한국전자인증, 전일대비 +10.6% 장중 반등세... 외국인 11,195주 순매수",3
2019.11.05.,[오후장전망] 오후장 이렇게 대비하라!,3
2019.11.05.,"[장중수급포착] 에이비엘바이오, 기관 10.00만 주 대량 순매수... 주가 +15.9...",3
2019.11.05.,"DSC인베스트먼트, 전일대비 11.36% 상승... 최근 주가 반등 흐름",3
2019.11.05.,"[생물공학 업종 오후 시황] 상승률 상위 종목, 셀리버리 +25.65%·에이비엘바...",3
2019.11.05.,"[생물공학 업종 14시 현재 주식시황] 상승률 상위 종목, 셀리버리 14,100원(+...",3
2019.11.05.,"신라젠, +5.45% 상승폭 확대",3
2019.11.05.,"에이비엘바이오, 시간 지날수록 가파른 상승세로 15% 급등…바이오주 텔콘RF제...",3
2019.11.05.,"[시황_장마감] 코스닥 672.18p, 상승(▲3.73p, +0.56%)마감. 개인 +629억, 외...",3
2019.11.05.,"[스탁리포트] 5일, 코스피 외국인 순매수 기관·개인 매도, 코스닥 개인·외국...",3
2019.11.05.,5일 코스닥 순매매 기관 상위종목(잠정),3
2019.11.05.,5일 코스닥 순매매 개인 상위종목(잠정),3
2019.11.05.,"[마감시황] 코스피, 外人 '사자'에 2140선 강세…코스닥도↑",3
2019.11.05.,"[생물공학 업종 마감 시황] 상승률 상위 종목, 셀리버리 +29.89%·에이비엘바...",3
2019.11.05.,"바이오주 강세, 텔콘RF제약 에이비엘바이오 '급등' 에이치엘비 '하락'",3
2019.11.05.,"[마켓뷰] 코스피, 올 하반기 들어 최고치",3
2019.11.05.,[급등락주 짚어보기] 치매 치료제 개발 이슈에 바이오주 들썩···아이큐어ㆍ...,3
2019.11.05.,기관 순매수 금액 상위 20선 - 코스닥,3
2019.11.05.,[증시마감] 코스피 나흘째 상승...주가 상승율 상위 50종목,3
2019.11.05.,[거래량 상위종목분석] 에이비엘바이오 거래량 상위 10 5위 종목 올라...,3
2019.11.05.,[장마감] 에이비엘바이오 종목 상승세 5 위 종목 등극... 동일업종 등락률+5....,3
2019.11.05.,심화되는 외인의 ‘반도체ㆍ바이오’ 편애,3
2019.11.05.,미·중이 불 지핀 치매치료제…K바이오도 '들썩' 희망봤나 [양재준 기자의 알...,3
2019.11.05.,[표][(5일/Top 50 상승률(코스닥 주가)] 텔콘RF제약 주가 상승률 1위 26.43% ...,3
2019.11.05.,"05일, 코스닥 기관 순매수상위에 제약 업종 5종목",3
2019.11.05.,5일 코스닥 순매매 기관 상위종목(확정),3
2019.11.05.,5일 코스닥 순매매 개인 상위종목(확정),3
2019.11.06.,"[전일 거래 급증주 점검] 오성첨단소재, 거래량 ↑… 그 외 종목은?",3
2019.11.06.,"05일 코스닥 시장 공매도 금액 상위 종목. 에이치엘비, 메지온 등",3
2019.11.06.,"지트리비앤티, +3.90% 상승폭 확대",3
2019.11.06.,"메지온, +9.36% 52주 신고가",3
2019.11.06.,[Final직전대비] 오늘장 공략주,3
2019.11.06.,"에이치엘비, -12.23% VI 발동",3
2019.11.06.,"에이치엘비생명과학, -10.58% VI 발동",3
2019.11.06.,6일 코스닥 순매매 외국인 상위종목(잠정),3
2019.11.06.,6일 코스닥 순매매 개인 상위종목(잠정),3
2019.11.06.,6일 코스닥 순매매 기관 상위종목(잠정),3
2019.11.06.,"바이오주 약세, 에이치엘비 떨어지고 메지온과 파멥신 상승",3
2019.11.06.,[표][(6일/Top 50 하락률(코스닥 주가)] KPX생명과학 주가 하락률 1위 -14.74...,3
2019.11.06.,6일 코스닥 순매매 기관 상위종목(확정),3
2019.11.06.,6일 코스닥 순매매 외국인 상위종목(확정),3
2019.11.06.,6일 코스닥 순매매 개인 상위종목(확정),3
2019.11.06.,"06일, 외국인 코스닥에서 에이치엘비(-14.28%), 텔콘RF제약(-1.44%) 등 순매도",3
2019.11.06.,"[6일 외국인 순매도 Top 10] 현대차 295억, 엔씨소프트 69억, KB금융 48억, 파...",3
2019.11.06.,"[6일 기관 순매수 Top 10] 한국전력 257억, 코스맥스 98억, LG생활건강 57억,...",3
2019.11.06.,"[6일 기관 순매도 Top 10] 삼성전자 1184억, 삼성전기 148억, LG화학 91억, L...",3
2019.11.07.,[표](6일현재) 거래금액 코스닥 Top 20 (전거래일 현재),3
2019.11.07.,"나이벡, +8.70% 52주 신고가",3
2019.11.07.,"메지온, +3.62% 52주 신고가",3
2019.11.07.,"메지온, +4.14% 상승폭 확대",3
2019.11.07.,"에이치엘비생명과학, +6.18% VI 발동",3
2019.11.07.,"에이치엘비, +6.30% VI 발동",3
2019.11.07.,"에이치엘비, +6.01% 상승폭 확대",3
2019.11.07.,[이시각 증시] 코스닥 제약... 제노포커스 11% 상승하며 강세,3
2019.11.07.,"바이오주 혼조, 인스코비 에이치엘비 '급등' 신라젠 텔콘RF제약 '하락'",3
2019.11.07.,7일 코스닥 순매매 기관 상위종목(잠정),3
2019.11.07.,7일 코스닥 순매매 외국인 상위종목(잠정),3
2019.11.07.,7일 코스닥 순매매 개인 상위종목(잠정),3
2019.11.07.,7일 코스닥 순매매 외국인 상위종목(확정),3
2019.11.07.,7일 코스닥 순매매 기관 상위종목(확정),3
2019.11.07.,7일 코스닥 순매매 개인 상위종목(확정),3
2019.11.07.,"07일, 외국인 코스닥에서 신라젠(-4.61%), 엘엠에스(-18.83%) 등 순매도",3
2019.11.07.,"[7일 외국인 순매도 Top 10] 셀트리온 541억, 휠라코리아 101억, 아모레G 56억...",3
2019.11.07.,"[7일 기관 순매도 Top 10] KODEX MSCI Korea TR 501억, 삼성전자우 83억, 맥쿼...",3
2019.11.08.,[표](7일현재) 거래금액 코스닥 Top 20 (전거래일 현재),3
2019.11.08.,"나이벡, +6.10% 상승폭 확대",3
2019.11.08.,"나이벡, +10.33% VI 발동",3
2019.11.08.,"나이벡, +13.15% 52주 신고가",3
2019.11.08.,[알립니다] 바이오 패러다임 전환의 현장을 만나보세요...헬스케어 포럼 14일...,3
2019.11.08.,"[오늘뭐사지1부] 시청자, 증권사, MBN골드 관심주",3
2019.11.08.,8일 코스닥 순매매 기관 상위종목(잠정),3
2019.11.08.,"바이오주 방향 못잡아, 인스코비 바이오솔루션 오르고 네이처셀 하락",3
2019.11.08.,8일 코스닥 순매매 기관 상위종목(확정),3
2019.11.08.,"[8일 외국인 순매도 Top 10] 삼성전자 800억, 삼성전자우 110억, SK텔레콤 82...",3
2019.11.08.,"[8일 기관 순매도 Top 10] KODEX 레버리지 292억, 삼성바이오로직스 94억, 카...",3
2019.11.09.,[표](8일현재) 거래금액 코스닥 Top 20 (전거래일 현재),3
2019.11.11.,"메지온, +4.49% 52주 신고가",3
2019.11.11.,"[생물공학 업종 오전 시황] 상승률 상위 종목, 제노포커스 +5.49%·에이비엘바...",3
2019.11.11.,‘2019 헬스케어 이노베이션 포럼’ 개최,3
2019.11.11.,"보건산업진흥원, '바이오 헬스케어' 미래 조명할 이노베이션 포럼 개최",3
2019.11.11.,"[더벨][제약바이오 시총분석]'3상 기대주' 메지온, 2조대 몸값…톱5 진입",3
2019.11.11.,"진훙원, ‘2019 헬스케어 이노베이션 포럼’ 개최",3
2019.11.11.,바이오테크 논의의 장 '2019 헬스케어 이노베이션 포럼' 개최,3
2019.11.11.,"바이오주 대체로 약세, 메지온 오르고 메디톡스와 에이치엘비 떨어져",3
2019.11.11.,11일 코스닥 순매매 기관 상위종목(잠정),3
2019.11.11.,[표][(11일/Top 50 상승률(코스닥 주가)] 네오크레마 주가 상승률 1위 22.09%...,3
2019.11.11.,11일 코스닥 순매매 기관 상위종목(확정),3
2019.11.12.,"메지온, +0.36% 52주 신고가",3
2019.11.12.,12일 코스닥 순매매 기관 상위종목(잠정),3
2019.11.12.,"바이오주 방향 못 잡아, 인스코비 신라젠 떨어지고 CMG제약 올라",3
2019.11.12.,12일 코스닥 순매매 기관 상위종목(확정),3
2019.11.12.,"[12일 기관 순매도 Top 10] TIGER 200 139억, Famp;F 83억, 현대제철 48억, 오...",3
2019.11.13.,"메지온, -9.52% VI 발동",3
2019.11.13.,13일 코스닥 순매매 기관 상위종목(잠정),3
2019.11.13.,13일 코스닥 순매매 개인 상위종목(잠정),3
